track_name,artist_name,valence,energy,danceability,tempo
Blinding Lights,Queen,0.4495907288813118,0.4090901472388099,0.8794690449839915,105.62771114066936
Water,Justin Bieber,0.4739820225683227,0.4408075287396277,0.5414633171336458,141.86010406170908
Someone You Loved (Radio Edit),Arctic Monkeys,0.7074561696139925,0.5643295122254809,0.711427412359625,124.7039155846632
Bad Guy,Arctic Monkeys,0.3442217277999452,0.4818363719446953,0.5660528169766227,115.05399547370486
As It Was,Bruno Mars,0.12321533514479577,0.23139338573033827,0.40813885248099246,150.37706890933336
Sunflower (Remix),Ariana Grande,0.7740727187108667,0.5806434975810977,0.3994244370694211,81.9356624339979
Paint The Town Red,Katy Perry,0.6085282308494158,0.5252884883351604,0.8323309994868175,158.54584804832564
Kiss Me More (Remix),Billie Eilish,0.6342039202745414,0.5726591810347509,0.8190821312938125,157.50901216845335
Love Yourself (Radio Edit),Eminem,0.7039698347788708,0.6783401559271718,0.895805212764435,112.20621534472339
Rockstar,Kendrick Lamar,0.6921461247730811,0.8890181765531172,0.22359436981659808,137.76795165871786
Thinking Out Loud,Katy Perry,0.2888116599441102,0.8247176649510921,0.682491031675355,129.70728751632092
Believer (Acoustic),Imagine Dragons,0.1711794464654091,0.7597530973931561,0.79876209145336,70.2962115796937
Greedy (Acoustic),Rosalía,0.7794632124831532,0.6478783477250499,0.9035205035776144,117.769547828428
Montero,Coldplay,0.5042475505685698,0.7918623311274913,0.8298702923868944,94.69905239368032
Sunflower,Rihanna,0.02246912911990251,0.19817165860547595,0.6424348868357662,92.87549245650676
Blinding Lights,Kendrick Lamar,0.6074687267921721,0.4656451616382164,0.8564611248281362,114.27059418474617
Water,Coldplay,0.20170243816284028,0.25458660324510246,0.6691217697610453,114.96428627717164
Watermelon Sugar (Acoustic),Imagine Dragons,0.34793364336185,0.22543496003480198,0.6269057187906265,144.31633375641258
Save Your Tears (Remix),Eminem,0.4393008537577966,0.21688209102043068,0.5746806428116567,104.95011461817435
Closer (Acoustic),The Weeknd,0.47959724946259547,0.3719797837164797,0.33042114695695124,112.10367320855725
Watermelon Sugar,Harry Styles,0.9058214625595253,0.7941568628039445,0.7069912408643738,147.3466857231621
Someone You Loved (Live),Imagine Dragons,0.16012818682296392,0.6459581108096293,0.5913661101483099,116.32596517708978
Good 4 U (Radio Edit),Bruno Mars,0.6337298140903398,0.4943334848797104,0.770280116173776,109.73713373595608
Havana (Live),Lady Gaga,0.460932247976183,0.6903044382565623,0.7511788552025126,137.13711959261403
Strangers (Radio Edit),Billie Eilish,0.2839295514155813,0.20452609460454135,0.44302682388628317,130.61264437528277
Drivers License,David Guetta,0.6773084783515267,0.6397924078194174,0.7793660344991129,121.99858080804344
Someone You Loved,Bad Bunny,0.5629883674562527,0.34211441854869434,0.9416626308333753,138.48103610669887
Strangers,Justin Bieber,0.21724659665097387,0.2884022408260248,0.8407569823883204,95.04656270028799
Perfect,Rihanna,0.6626043308706216,0.6076540766312917,0.5371507802393753,108.36233149575668
Drivers License (Radio Edit),Adele,0.46979825614609616,0.7746766626506134,0.84631497223368,159.96673958660742
Kill Bill (Radio Edit),Adele,0.7947823805158288,0.5574841082576892,0.6798548285971926,60.0
Thinking Out Loud (Live),David Guetta,0.6385237491492456,0.6311538551877157,0.6810332875017628,106.54362035871529
Stay,Harry Styles,0.6154965218985412,0.571243477598926,0.6514813059354124,96.33126159188004
Greedy,Shakira,0.44080957065329274,0.7307595452654984,0.5746377854164517,121.42036628550521
Industry Baby (Radio Edit),Kendrick Lamar,0.8520404264287,0.3225227556514753,0.6647745014199058,132.09877979833874
Someone You Loved (Live),Arctic Monkeys,0.4754700027118091,0.6367531126994952,0.56230044753365,142.13923890945307
Save Your Tears,Coldplay,0.0849365965072527,0.3415372863420033,0.9258245202830959,111.79232232368044
One Dance (Remix),Rihanna,0.5061643850718068,0.30730281249793984,0.633576361400219,101.54427699930552
Paint The Town Red (Acoustic),Bad Bunny,0.6330497964636628,0.22965158296997007,0.8786580290194804,90.97460490005425
Blinding Lights,Katy Perry,0.39297866941867066,0.5751146749311405,0.800127372437801,120.95849909535553
Water (Acoustic),Beyoncé,0.3488336272902261,0.6700183344865117,0.7990913231504366,162.54597334240444
About Damn Time,The Weeknd,0.506471086953053,0.23922598647900467,0.5955242635888123,108.24606052664937
Montero,Queen,0.0989393272493719,0.4677540261989799,0.7168744611155137,118.56438922104012
Industry Baby (Acoustic),Maroon 5,0.7295551222553002,0.646836480034293,0.9409013085161892,122.72383772121087
Water (Live),Adele,0.5398778978567889,0.5229177058130131,0.7272174614194277,111.54305913356713
Bad Guy,Ed Sheeran,0.9229941836726732,0.46286700910774925,0.6738317305206152,148.46493918361222
Blinding Lights,Rihanna,0.7269105466323863,0.14142367885284435,0.676095462255661,144.18644351926258
As It Was (Radio Edit),Queen,0.43612692506811074,0.5430305367450282,0.8940013372958583,136.3653427874391
Heat Waves,Imagine Dragons,0.3122428001500615,0.15557376666557438,0.6430492798165569,139.2106802002681
One Dance (Radio Edit),Kendrick Lamar,0.6986916432686533,0.3893249800210186,0.9051991274582232,106.29530754889325
Thunder,The Weeknd,0.7253568054357593,0.3510034520102481,0.5269240184140981,97.04200613353674
Watermelon Sugar (Remix),Ed Sheeran,0.24775173555272564,0.3932662003471544,0.7531672518752247,106.45323368496673
Rockstar,J Balvin,0.2684949992099957,0.2657692299346458,0.7864794871617636,125.60826580022264
Flowers (Live),Katy Perry,0.8463990401835741,0.7182396819932702,0.7005630384940096,113.50851956872005
Good 4 U,Lady Gaga,0.5945791599745008,0.12286494455359499,0.6992396437932702,131.3818289427421
Closer (Radio Edit),Maroon 5,0.5019293882254003,0.5686895177843416,0.8125054522820571,122.16438748284648
Save Your Tears (Radio Edit),Imagine Dragons,0.4942885296437,0.2571663857852331,0.4098924960723015,93.21359524931982
Closer (Radio Edit),Dua Lipa,0.7862313811587398,0.8383353012218094,0.7466331802481544,144.8155523955699
Save Your Tears (Acoustic),Katy Perry,0.39451671529673243,0.26062986595052307,0.37712328470777695,109.77354712547962
Someone You Loved (Radio Edit),Drake,0.452108041451174,0.5357093655267698,0.7491804950845922,135.72604198079407
Paint The Town Red,Dua Lipa,0.310568823823256,0.39355875838331494,0.7552850367949592,103.04787207257039
Sunflower (Live),Calvin Harris,0.27771740277506746,0.6240679958729901,0.7107561542473283,102.37910287410088
Drivers License,Post Malone,0.4570805875825777,0.7658574479364809,0.8200854355487908,101.41991046000969
Flowers,Beyoncé,0.9760868639358959,0.5730506269997,0.8189764803346379,91.36310871169135
Closer (Remix),Arctic Monkeys,0.5811806080633078,0.20239501385482558,0.3781303634446933,91.84264220854142
As It Was,Coldplay,0.6655280339344815,0.8892424168457536,0.4042273970126055,127.61237097839337
Paint The Town Red (Radio Edit),David Guetta,0.25374185761574936,0.5699169933353435,0.7651486826354057,101.44984861250205
Watermelon Sugar (Acoustic),Beyoncé,0.6340271591705399,0.6435158165728945,0.7911894054676876,126.91857583642374
Rockstar,Rihanna,0.5718608884675138,0.6328302395344996,0.42295388400392964,122.03524024541495
Kiss Me More (Acoustic),Rosalía,0.4323052100265703,0.3650390028191693,0.6515657920838116,137.60119071519838
Flowers (Radio Edit),David Guetta,0.7335266328030721,0.13400955861184033,0.43097154907498625,99.6304034566182
Water (Acoustic),Calvin Harris,0.8836070658715351,0.6455280709832996,0.8119510693068885,141.21688425777887
Save Your Tears,Eminem,0.4302884596732281,0.627932254768376,0.808209419373544,101.88296178947671
Sunflower,David Guetta,0.6334876167112343,0.5928514839440023,0.7339107143603701,65.15160477715999
Blinding Lights (Acoustic),Bad Bunny,0.791501010167238,0.49011760042976094,0.38259169654972586,123.8051080199175
Stay (Remix),Anitta,0.905527910470713,0.5790557058880748,0.8586808987904806,102.49637295779095
Flowers (Acoustic),Coldplay,0.6520272900465105,0.9127126939309091,0.724671409403366,149.99635862441443
Strangers,Calvin Harris,0.736681934782331,0.46373563701796194,0.636875740436385,126.01977869547879
Dance Monkey,Rihanna,0.5992245551497362,0.5987732023258532,0.4607744821721681,118.29625262163167
Heat Waves,Imagine Dragons,0.6307842521450675,0.64869523578223,0.9666380207117287,124.03138229299526
Drivers License,David Guetta,0.40581793242444736,0.6677897282429027,0.8752861258835439,110.05257964492144
Love Yourself,Billie Eilish,0.6153359677755845,0.2333165180690858,0.38841553927522526,153.68558791271985
God's Plan,Post Malone,0.41664109846860126,0.5128053805687429,0.6587796980878143,109.03757725348439
Good 4 U,J Balvin,0.7078991480320184,0.4946201127613999,0.9260902272422887,129.26608226814517
Kiss Me More,Maroon 5,0.2783802961550519,0.7217895287867646,0.7412017610607432,103.620735664375
Watermelon Sugar,Coldplay,0.5988109321999165,0.9262696406367155,0.8619030354152436,120.03317655966123
Drivers License,Bruno Mars,0.3563942307106486,0.4296775941020067,0.8998939777023911,95.25961581985415
Cruel Summer,Dua Lipa,0.382761639161599,0.8181477524083383,0.7469282758075495,124.5720866875941
Save Your Tears (Radio Edit),Taylor Swift,0.8840944108832203,0.49594979750326434,0.624840901616108,121.29635024198339
Water,J Balvin,0.7004338614787738,0.36160448199927425,0.79509396586661,130.9769169425167
Heat Waves,Bad Bunny,0.2669962695536806,0.9632423326922958,0.7635021012308043,129.36262032330742
About Damn Time,Lady Gaga,0.6712204153999668,0.979677496531686,0.7813898146893079,120.58226810898938
Flowers (Live),Billie Eilish,0.7131626598003211,0.18095952746679886,0.8630216864378069,160.78982510869795
Creepin' (Radio Edit),Harry Styles,0.5809020053412339,0.25360738950173134,0.5783029414413172,119.63423601794423
As It Was,Shakira,0.7667891152644999,0.7260967601715229,0.8324728739699522,120.78337704139764
Strangers,Arctic Monkeys,0.5408148652284391,0.6922322154138437,0.6769563890206995,118.29547229772521
Senorita,Maroon 5,0.3610202348395835,0.45153495337959954,0.6507868533299396,124.05203998735693
Peaches (Acoustic),Ariana Grande,0.35161337556961864,0.3144882823656985,0.8552289457532417,114.27854369398085
As It Was (Live),Eminem,0.579630042308109,0.565307335862158,0.3195903907938514,112.63467845712816
Drivers License,J Balvin,0.7017498130709782,0.5863530417578948,0.7186986457729251,135.04123269587043
Havana (Live),Ariana Grande,0.4334470185325446,0.5652872376523955,0.9159912597727462,119.03202878406566
Watermelon Sugar (Remix),Ariana Grande,0.4056815887229991,0.48001536535576633,0.6732838758225009,141.080085322991
Save Your Tears,Imagine Dragons,0.2982228071057575,0.5442774617756745,0.7819249442392963,82.12229131736855
Senorita (Live),Bruno Mars,0.4310567882617867,0.5595301120153523,0.7596078849800858,150.45636255512642
Calm Down (Remix),Arctic Monkeys,0.4602566078663978,0.32488303768355403,0.9711116472595839,137.90498477679884
Strangers (Acoustic),The Weeknd,0.40737056185198883,0.7681643958872716,0.9320123654963471,118.97123979751213
Flowers,Kendrick Lamar,0.19555052536433365,0.5189464528779004,0.8953362657444722,118.44930669934506
God's Plan,Calvin Harris,0.8177214827226703,0.6838110535226991,0.6848336394336116,132.81365007856743
Die For You (Remix),Rihanna,0.8804792793255481,0.7960715875514964,0.8207558698940484,99.47282297434441
Greedy (Acoustic),Queen,0.35738619752789236,0.15786381784428133,0.5717829284486118,120.76805961358389
Greedy,Eminem,0.6061894524665562,0.43705647548718807,0.7985523313750944,123.10322274945094
Paint The Town Red,Rihanna,0.28724465419191403,0.5524384675719909,0.5685348288742508,79.11995776276814
As It Was (Acoustic),Queen,0.3450741079293308,0.686643990451098,0.6762014901106487,126.9593742278136
Someone You Loved (Acoustic),Bad Bunny,0.03505421633450476,0.8454948238825343,0.6590821868713054,92.95505464241332
Flowers (Radio Edit),Bruno Mars,0.37413982905006077,0.7029126627914188,0.5537777147381976,141.65932392334156
Creepin' (Live),Shakira,0.613776658840174,0.9045602326262764,0.5336809215828832,146.76119206605048
Greedy (Remix),Rosalía,0.4303247037426539,0.7281777843736318,0.5587596621483535,150.21105127957364
Montero,Rihanna,0.48437704784804536,0.22304226901872554,0.554729736982817,113.55130070730681
About Damn Time,Anitta,0.7476648178002497,0.4734053076231139,0.9110559131269048,113.27147137798471
Shape of You (Live),Bruno Mars,0.5143204893728794,0.7461312257012614,0.7174936600347234,80.47436668360598
Bad Guy,Kendrick Lamar,0.30827265666726006,0.3653066028097523,0.8274528526195695,133.60393866596453
Water,Bruno Mars,0.6908014684056987,0.5126078526790708,0.8386822299309861,89.82687112938794
God's Plan (Remix),Drake,0.37453722833537784,0.4268631190614366,0.8626971415588518,91.01729038672369
Perfect (Remix),Ariana Grande,0.8874652169416027,0.24746207664760028,0.8488363569414846,113.92524471674042
Greedy (Remix),Bruno Mars,0.433033330555506,0.7019992351207023,0.7278902791272768,97.885422490358
Bad Guy,The Weeknd,0.22384465936937314,0.6644685927123936,0.8317359767759903,100.76510365210986
Strangers (Remix),Eminem,0.3976155500934624,0.8028491759184017,0.49031069275980926,120.94190535879619
Lucid Dreams,Taylor Swift,0.5367823397965784,0.8460246496810104,0.7098412147999773,137.62940861313461
Stay (Radio Edit),Dua Lipa,0.8195092860187037,0.36383246306164774,0.708547175758701,130.7899593533742
Sunflower,Bruno Mars,0.39040974547388574,0.2016039128302461,0.5350936276139439,123.78887123960048
Paint The Town Red (Live),Harry Styles,0.19650091299520014,0.5012585768463206,0.6715762597534085,142.93821907326685
Starboy (Remix),J Balvin,0.23253753884463763,0.5707743190108245,0.5450505423027057,122.55241644198776
Strangers,Arctic Monkeys,0.15980549007003048,0.8712220737528676,0.8658297845916146,109.46669036146999
Peaches (Live),Taylor Swift,0.6122776836705401,0.5192212132780033,0.6486931935109129,104.59859880342219
Drivers License (Acoustic),Kendrick Lamar,0.40697800289107916,0.41219049029353544,0.5520548612277476,131.04695987137416
Flowers,Bruno Mars,0.6491913389121629,0.7235303326632165,0.6166054530924157,97.97913515635443
Blinding Lights (Remix),The Weeknd,0.7288136676807695,0.25925468619212444,0.9706885749454234,126.97623543769605
God's Plan (Radio Edit),Maroon 5,0.40054551092699064,0.43348934532091105,0.6652793782706227,111.43268434446821
Photograph (Acoustic),Imagine Dragons,0.7669922652543774,0.43926113002666073,0.8606459703304155,103.24039630648116
Creepin',Rihanna,0.09470311310228947,0.3265888046470718,0.7464979964668063,102.89501376740343
God's Plan (Remix),Harry Styles,0.5913140061294303,0.6569975332247969,0.8768937676689441,139.30688181506403
Save Your Tears,The Weeknd,0.7286143626229808,0.49980886583624834,0.5676914817561147,102.84874415423516
Greedy,Taylor Swift,0.4266616116711935,0.31398413086246446,0.7279621637442708,114.4156290495401
Thinking Out Loud,Coldplay,0.36365071748469957,0.4894111776636885,0.6825471700820227,110.62672453836745
As It Was,Queen,0.8360868382717769,0.582309378093383,0.7211090275680336,141.18305323520187
Peaches,Imagine Dragons,0.2663030610507015,0.40039411641467276,0.9731054842399985,150.7660905667022
Montero (Remix),David Guetta,0.5250557283093126,0.5164813301609976,0.7075018550876723,138.17695322367567
Flowers (Remix),Bruno Mars,0.3074987232399281,0.43152938525857426,0.49941778087357946,112.48707500948785
Senorita,Ariana Grande,0.3898167242009932,0.874445138852662,0.5588105404022211,126.84519000067876
Creepin' (Remix),Adele,0.2658277812925267,0.5451583368549225,0.8461264576362293,101.80612537707486
Blinding Lights (Acoustic),Bad Bunny,0.8843248151449068,0.6573864534836997,0.8966264269846449,124.20845998842174
Kiss Me More,Rihanna,0.30253201981563027,0.5381513402742782,0.8174061555378583,84.8582084053762
Dance Monkey,Justin Bieber,0.31223688519763204,0.6795821208885408,0.8202762893689315,124.7057057757396
Thunder,Rosalía,0.6359527247120242,0.5714800817956032,0.8808592983309376,118.89635947855965
Cruel Summer (Remix),Queen,0.4936711195324104,0.6898253765337081,0.7716341504933234,128.8150428524481
Heat Waves (Acoustic),Drake,0.3668915785734445,0.2155080874467687,0.7040611754174549,119.75360259410812
One Dance (Acoustic),Lady Gaga,0.34939471501627273,0.7391228140410959,0.6153208981113537,136.7011301821392
About Damn Time,Coldplay,0.532525653732669,0.7308958462833021,0.9160288031762577,104.73011373408913
Thinking Out Loud,Queen,0.3359538480324304,0.5693439278336945,0.41218743690194387,135.12945229966746
As It Was,Katy Perry,0.6630923832581996,0.22751060812151,0.5665704022242544,129.44632552141326
Drivers License (Live),Dua Lipa,0.6368241153043065,0.33648513916643824,0.7689184923470623,141.78984554423366
Closer (Acoustic),Maroon 5,0.5792172666010875,0.8619529358782596,0.8475575184072937,143.13389775996933
Photograph,J Balvin,0.5177301429292444,0.17341711348983457,0.6947638297859549,100.96181858130073
Water (Acoustic),Calvin Harris,0.4286322707527762,0.8414493656431816,0.6727591459374687,130.34065355712903
Watermelon Sugar (Acoustic),Drake,0.468623859336625,0.7165964297035451,0.8776399876444192,96.68631817820527
Believer,Bruno Mars,0.46299878205323225,0.23710290142185153,0.7379249396161853,143.19335274510775
Die For You (Radio Edit),Ed Sheeran,0.8532461994085475,0.944176643083645,0.47956086407365095,102.93751025972651
Flowers,Taylor Swift,0.24119404173065948,0.5320843695839373,0.6318323021921591,112.3995321126599
Someone You Loved (Acoustic),Kendrick Lamar,0.39481645062728743,0.8967563776340155,0.41800923562360537,124.35108184297229
Save Your Tears,Calvin Harris,0.39074679302146903,0.5257373149416256,0.647072569484814,134.7695756274212
Paint The Town Red,Imagine Dragons,0.550041186024361,0.2606932959435208,0.664276628617288,127.42605386051788
Dance Monkey (Acoustic),Ed Sheeran,0.8241278647500678,0.38944005595418435,0.7291805413967882,135.31271041215464
Peaches,Ariana Grande,0.4258984980210746,0.33866115809245967,0.7530352245876689,120.24961142680449
Peaches (Remix),Rihanna,0.481395006679566,0.7197881644737936,0.6149386371771478,124.88196941353318
Anti-Hero (Remix),Beyoncé,0.7090413249847626,0.4479300050764618,0.5375748936654872,84.66367816108482
Shape of You (Acoustic),Post Malone,0.7628814175733767,0.274091738842518,0.7441585353098543,140.52180352811752
As It Was (Radio Edit),Maroon 5,0.6932383217821285,0.2098609849722811,0.6646219777406118,114.17657944210933
Heat Waves,Post Malone,0.3342615956833282,0.9416223145500978,0.5609451003075377,111.39125563579827
Believer,David Guetta,0.24069218750561863,0.793595574501145,0.4315075829195609,158.73616299359335
Thunder,Arctic Monkeys,0.3839815328329275,0.36424191745410395,0.7783064045410414,65.82337671695129
Sunflower,David Guetta,0.6642358184483586,0.4956681357059773,0.45580269005996105,121.90578667328603
Anti-Hero,Coldplay,0.5553684641611506,0.35682375887659007,0.7704206400377092,75.20264560287097
Cruel Summer,Calvin Harris,0.5525330316804437,0.6183970277453953,0.9110556774150236,126.79003710480458
Lucid Dreams,Bruno Mars,0.36995621790603495,0.1205737168580855,0.6507130641480044,106.01757622727503
Greedy (Live),Shakira,0.877528422879046,0.5593166347087632,0.8664457995875782,61.314198432665634
Sunflower,Bruno Mars,0.8404608709533119,0.6755720155898833,0.810359403704943,141.7825971210974
Anti-Hero (Live),Anitta,0.4686266237989997,0.6094303587381098,0.7622262395197661,94.2045598151154
Paint The Town Red,J Balvin,0.21218506597528544,0.5646151842243207,0.8266970565957193,138.97476845177465
Greedy,Maroon 5,0.969371041760391,0.5318840784072908,0.714459296630849,100.5066777717422
Shape of You (Radio Edit),Rihanna,0.9731624669602772,0.29142128371439074,0.6994891784434654,110.71439479321302
Watermelon Sugar,David Guetta,0.8340718104172055,0.5310868987625663,0.4910164935172414,74.32813873962971
Closer,Billie Eilish,0.39259479568379474,0.8234679972056759,0.9026979551770058,128.49281723901765
Rockstar,Ariana Grande,0.4729027113479839,0.7894139665670568,0.5811510452164499,108.52131769541994
Love Yourself,J Balvin,0.246865520917619,0.18939029026459875,0.8413599441097777,112.66881080670865
Kill Bill,Queen,0.7737232694455659,0.7500460014126962,0.8962906448426602,118.09947281747009
Love Yourself (Live),Rihanna,0.5901554994539684,0.38246448530115656,0.8015221861137477,87.0397219825272
Peaches (Radio Edit),Justin Bieber,0.4535993645794253,0.4318049297446805,0.48940657083142297,133.82204392297132
Cruel Summer (Live),Dua Lipa,0.20655661422392718,0.5612823418028654,0.841036834135302,108.72999630687991
Montero (Acoustic),Coldplay,0.5988423322580287,0.48448362895783437,0.6416752034269244,165.90393671717985
Shape of You (Live),Queen,0.7543976853393497,0.43579382431670033,0.8218184038031077,110.40805703043243
Greedy,Maroon 5,0.7918655622649725,0.2180893293536567,0.9076845804010478,112.20854842925522
Anti-Hero,Rosalía,0.41062459895631254,0.813454835821998,0.776632808157487,92.86832621192409
Paint The Town Red,Dua Lipa,0.7335831203327285,0.3923148777984406,0.5725555850050197,87.72780466633208
Creepin',Bruno Mars,0.27373323234713903,0.709309745752437,0.8896305230346987,137.55373780195927
Strangers,Bruno Mars,0.4022411355386847,0.6197894928706225,0.9482248153649606,141.22288010015916
Stay,Drake,0.642499495399562,0.7579589897538868,0.8009976577632294,108.69200398343904
Believer (Remix),Bruno Mars,0.7523484434674808,0.34250412352966325,0.5394090464891376,122.42648161722619
Calm Down,J Balvin,0.3311639186471518,0.6319522145075883,0.9062708713337879,144.8373174834258
Believer (Radio Edit),Calvin Harris,0.2186868993632306,0.15323890130144693,0.5475561357580944,125.78931149842421
Peaches (Live),Beyoncé,0.6603606629984571,0.6390744815332782,0.820626304245982,129.69632382165327
Water,Eminem,0.6893964937664556,0.2499382594266536,0.9958451253394979,121.74533145396715
Industry Baby,Rosalía,0.6423949775556499,0.6623121671472841,0.7081478264838125,106.94970329465072
Anti-Hero,Anitta,0.1249321469004571,0.4624428130841543,0.8321818852174603,127.70905398314571
Senorita (Live),Post Malone,0.928765884936496,0.6226110225063041,0.4804526560793717,157.2949857002621
Anti-Hero (Remix),Ariana Grande,0.5505903528851813,0.7381359907959222,0.8874110263093363,109.59159251474996
Cruel Summer,David Guetta,0.5953177635920057,0.6025431132286979,0.9875467337346655,137.34931778740156
Shallow (Acoustic),Harry Styles,0.7768610626323404,0.6680405612993391,0.7611740506696091,123.6273450343524
Blinding Lights,Maroon 5,0.7870351997173538,0.570598637718648,0.7200608639099427,108.20422937230833
Someone You Loved,Arctic Monkeys,0.8230317553106136,0.5022020102130748,0.6656020779486952,137.9056069223724
Blinding Lights (Live),Queen,0.30885309180401765,0.5372925530567161,0.5749544562124237,135.57988609653157
Anti-Hero,Bad Bunny,0.8550987670577836,0.8214631196102606,0.9411608122184705,131.6078800419234
Shallow,Eminem,0.6015293947405758,0.2671063989174213,0.8277657868270203,154.97231254952555
Stay,Lady Gaga,0.38564234631505545,0.7715603169522381,0.47729758596100796,156.7109437715464
Drivers License,Billie Eilish,0.40843032576297533,0.25443603399070375,0.665816192478635,121.07934181884747
Perfect,Bad Bunny,0.6425152884795214,0.6675753567909072,0.9202866525509314,117.8777493240854
Photograph (Remix),Calvin Harris,0.474472083695056,0.47990043643012653,0.6486242499751063,91.45247772518866
God's Plan,Rihanna,0.6494124472881894,0.16342439650411086,0.8620729534510737,150.6640647704782
Thinking Out Loud,Lady Gaga,0.5565166965613957,0.2363857529693392,0.5415797634693613,118.53933987376085
Flowers (Radio Edit),Imagine Dragons,0.3487821778860636,0.315668353111225,0.777962363606977,107.82329369292499
Paint The Town Red,Eminem,0.7969444987451608,0.5705189196412986,0.7921618408059814,101.33157205598818
Believer,Imagine Dragons,0.8994249681905863,0.4118179901915191,0.6151535445902492,101.18914945278343
Love Yourself,Maroon 5,0.46350495068111536,0.5163390771192331,0.21119532756789505,155.17437487201917
God's Plan (Radio Edit),Eminem,0.6261574519522528,0.30498554192545446,0.9611974035020636,137.9655673046197
Watermelon Sugar (Acoustic),Maroon 5,0.6365686838223197,0.6944914981474929,0.6258919998333541,90.24021399047581
Senorita,Maroon 5,0.6847514842039829,0.7583311347085065,0.6760119040551574,91.048893733406
Sunflower (Remix),Eminem,0.9753911973272515,0.8118046339380631,0.4324570055842974,122.43730342031762
Die For You,The Weeknd,0.61935750062059,0.595195192581709,0.7552645672705388,99.67076866056127
God's Plan (Acoustic),Calvin Harris,0.1072536750375996,0.5930465122673404,0.8967965443730306,114.95883943455894
Heat Waves (Radio Edit),Rosalía,0.8074278884084402,0.6989370776209105,0.42971124158698776,151.0604383465067
Watermelon Sugar (Remix),The Weeknd,0.21577920952570132,0.8896941423533113,0.7369054112515815,141.3883459400673
Strangers,Justin Bieber,0.5147892464302067,0.20955622824444103,0.8262471872781202,85.7724083389501
Kill Bill (Acoustic),Maroon 5,0.4256045519475908,0.4790224718491309,0.5127055090007057,99.77765297836278
Thunder (Live),Drake,0.348767080959534,0.6511876615326053,0.9287417300475951,124.91390763436318
Perfect,Justin Bieber,0.34947034822301365,0.9863820453470544,0.7625044460455735,142.59533374245356
Thunder,Queen,0.5527435562838686,0.44129133127982273,0.9200635878924369,103.56270741329524
Photograph (Live),Shakira,0.8769878008829542,0.20407931079198388,0.9072125910019855,127.37051917451087
Havana (Acoustic),Calvin Harris,0.7246177435254704,0.48123235955722204,0.32904322384046075,110.90164626661816
Senorita (Acoustic),Bruno Mars,0.20243366242168614,0.1924685322970076,0.5429118929574192,155.04127329382834
Industry Baby (Radio Edit),Ariana Grande,0.44590682744412485,0.6418655405982068,0.8051433793028093,132.4483003845892
Save Your Tears (Acoustic),Ed Sheeran,0.48779678981404667,0.46990018431792335,0.4828467161770872,116.13475712334552
Shallow (Radio Edit),J Balvin,0.1634575893292435,0.3976758823534979,0.9760848981648926,90.10666726936729
Flowers,Bad Bunny,0.30534233953738105,0.536143654038265,0.9309311656097826,98.7709118753628
Thinking Out Loud,Imagine Dragons,0.919989846036421,0.3340542347851514,0.6811694009845688,69.49547907540065
Havana,Queen,0.9142264800793226,0.3312975575593982,0.4271362950780927,125.44494353352296
Anti-Hero,Shakira,0.4289727191622328,0.4131831373792112,0.593355575595869,133.32070172131293
Love Yourself,Rosalía,0.4280222710516413,0.6156115119534529,0.7714856086600878,134.3291217758877
One Dance,David Guetta,0.5565406320133612,0.48252898132130667,0.7517571661934083,107.72015576369444
As It Was,J Balvin,0.44993352793363894,0.4408452549435141,0.3874694167228134,145.6015030728843
Creepin' (Live),David Guetta,0.42632215556655506,0.5100964185150005,0.402496786025828,151.6711948593353
Creepin',Bruno Mars,0.5047032723682994,0.6081014273838049,0.7749579699656682,106.69270920987712
Dance Monkey (Remix),Taylor Swift,0.3969968213745358,0.5290788651878738,0.747932036347462,143.63023775076374
Anti-Hero (Radio Edit),Justin Bieber,0.3396796149410502,0.7049961530181009,0.8570682031358626,122.797174976202
Paint The Town Red,Adele,0.6252473481247709,0.4615076651147449,0.691957105863476,109.46474811637265
Levitating (Live),Post Malone,0.24307626605234373,0.345407972743885,0.663177429967995,144.623923992938
Photograph (Remix),Queen,0.11992193658887901,0.2708332213492164,0.9293963853877096,95.86966517936663
Senorita (Radio Edit),Post Malone,0.7069080120001596,0.20903235411758123,0.6212253310141874,90.30116309005089
As It Was,Rihanna,0.5881490977321998,0.7374786308636574,0.7606476849532726,112.07589453731669
Good 4 U (Acoustic),The Weeknd,0.15976968627433724,0.7502549709873457,0.4914845516462984,115.42930279398833
As It Was,Eminem,0.6647931463127357,0.6593992653964161,0.5884808876012272,87.13392721168707
Water,Ariana Grande,0.7920749473033578,0.3905432589178256,0.6445368005969551,129.81328404335272
Die For You,Justin Bieber,0.0648179600986853,0.25380212890090187,0.8570760264702243,104.38974726561443
As It Was,Adele,0.4800399621816026,0.43313879269966055,0.76935395666861,93.81300942842502
Save Your Tears,Bad Bunny,0.26056977192865577,0.6363884691823712,0.8786650893449383,132.99343422289297
Thinking Out Loud,Eminem,0.5323968864529618,0.8289784665258466,0.3747206478882516,111.4118071833186
Industry Baby (Acoustic),Harry Styles,0.7058105113756811,0.7960170053236902,0.7462415983234081,141.15137395386307
Dance Monkey,Taylor Swift,0.5020572441305994,0.7609040158754758,0.9136772867609434,129.18480595912155
Heat Waves,Drake,0.2605845982782618,0.384925957944448,0.553274232950518,116.04095951352663
One Dance (Remix),Taylor Swift,0.7689887653069868,0.5703462587355851,0.7373830931065534,141.959482982059
